# z - 10^17 eV - 10^18 eV - 10^19 eV - 10^20 eV - 10^21 eV
2.887091e-04	1.000289e+00	1.000459e+00	1.001802e+00	1.027682e+00	1.115698e+00	
2.920556e-04	1.000292e+00	1.000464e+00	1.001823e+00	1.028012e+00	1.117112e+00	
2.954408e-04	1.000295e+00	1.000469e+00	1.001845e+00	1.028345e+00	1.118545e+00	
2.988653e-04	1.000299e+00	1.000475e+00	1.001866e+00	1.028683e+00	1.119996e+00	
3.023295e-04	1.000302e+00	1.000480e+00	1.001888e+00	1.029025e+00	1.121466e+00	
3.058338e-04	1.000306e+00	1.000486e+00	1.001909e+00	1.029372e+00	1.122955e+00	
3.093788e-04	1.000309e+00	1.000492e+00	1.001932e+00	1.029722e+00	1.124462e+00	
3.129648e-04	1.000313e+00	1.000497e+00	1.001954e+00	1.030077e+00	1.125990e+00	
3.165924e-04	1.000317e+00	1.000503e+00	1.001977e+00	1.030436e+00	1.127537e+00	
3.202621e-04	1.000320e+00	1.000509e+00	1.002000e+00	1.030800e+00	1.129104e+00	
3.239743e-04	1.000324e+00	1.000515e+00	1.002023e+00	1.031168e+00	1.130691e+00	
3.277295e-04	1.000328e+00	1.000521e+00	1.002046e+00	1.031540e+00	1.132298e+00	
3.315282e-04	1.000332e+00	1.000527e+00	1.002070e+00	1.031918e+00	1.133927e+00	
3.353710e-04	1.000335e+00	1.000533e+00	1.002094e+00	1.032299e+00	1.135576e+00	
3.392583e-04	1.000339e+00	1.000539e+00	1.002118e+00	1.032686e+00	1.137247e+00	
3.431907e-04	1.000343e+00	1.000545e+00	1.002143e+00	1.033077e+00	1.138941e+00	
3.471687e-04	1.000347e+00	1.000552e+00	1.002168e+00	1.033473e+00	1.140658e+00	
3.511928e-04	1.000351e+00	1.000558e+00	1.002193e+00	1.033874e+00	1.142398e+00	
3.552635e-04	1.000355e+00	1.000565e+00	1.002219e+00	1.034280e+00	1.144160e+00	
3.593814e-04	1.000359e+00	1.000571e+00	1.002244e+00	1.034692e+00	1.145946e+00	
3.635470e-04	1.000364e+00	1.000578e+00	1.002270e+00	1.035108e+00	1.147755e+00	
3.677609e-04	1.000368e+00	1.000584e+00	1.002297e+00	1.035529e+00	1.149588e+00	
3.720237e-04	1.000372e+00	1.000591e+00	1.002323e+00	1.035955e+00	1.151445e+00	
3.763358e-04	1.000376e+00	1.000598e+00	1.002350e+00	1.036387e+00	1.153327e+00	
3.806980e-04	1.000381e+00	1.000605e+00	1.002378e+00	1.036825e+00	1.155233e+00	
3.851107e-04	1.000385e+00	1.000612e+00	1.002405e+00	1.037267e+00	1.157165e+00	
3.895746e-04	1.000390e+00	1.000619e+00	1.002433e+00	1.037715e+00	1.159122e+00	
3.940902e-04	1.000394e+00	1.000626e+00	1.002461e+00	1.038169e+00	1.161106e+00	
3.986581e-04	1.000399e+00	1.000634e+00	1.002490e+00	1.038628e+00	1.163116e+00	
4.032790e-04	1.000403e+00	1.000641e+00	1.002519e+00	1.039094e+00	1.165152e+00	
4.079535e-04	1.000408e+00	1.000648e+00	1.002548e+00	1.039565e+00	1.167216e+00	
4.126821e-04	1.000413e+00	1.000656e+00	1.002578e+00	1.040041e+00	1.169307e+00	
4.174655e-04	1.000417e+00	1.000663e+00	1.002608e+00	1.040524e+00	1.171427e+00	
4.223044e-04	1.000422e+00	1.000671e+00	1.002638e+00	1.041013e+00	1.173575e+00	
4.271994e-04	1.000427e+00	1.000679e+00	1.002669e+00	1.041508e+00	1.175751e+00	
4.321511e-04	1.000432e+00	1.000687e+00	1.002700e+00	1.042009e+00	1.177957e+00	
4.371602e-04	1.000437e+00	1.000695e+00	1.002731e+00	1.042517e+00	1.180193e+00	
4.422274e-04	1.000442e+00	1.000703e+00	1.002763e+00	1.043031e+00	1.182459e+00	
4.473533e-04	1.000447e+00	1.000711e+00	1.002795e+00	1.043551e+00	1.184755e+00	
4.525386e-04	1.000453e+00	1.000719e+00	1.002827e+00	1.044078e+00	1.187082e+00	
4.577841e-04	1.000458e+00	1.000728e+00	1.002860e+00	1.044612e+00	1.189442e+00	
4.630903e-04	1.000463e+00	1.000736e+00	1.002893e+00	1.045152e+00	1.191833e+00	
4.684580e-04	1.000468e+00	1.000745e+00	1.002927e+00	1.045699e+00	1.194256e+00	
4.738880e-04	1.000474e+00	1.000753e+00	1.002961e+00	1.046253e+00	1.196713e+00	
4.793808e-04	1.000479e+00	1.000762e+00	1.002995e+00	1.046814e+00	1.199203e+00	
4.849374e-04	1.000485e+00	1.000771e+00	1.003030e+00	1.047382e+00	1.201727e+00	
4.905584e-04	1.000491e+00	1.000780e+00	1.003065e+00	1.047958e+00	1.204286e+00	
4.962445e-04	1.000496e+00	1.000789e+00	1.003101e+00	1.048540e+00	1.206880e+00	
5.019965e-04	1.000502e+00	1.000798e+00	1.003137e+00	1.049130e+00	1.209513e+00	
5.078152e-04	1.000508e+00	1.000807e+00	1.003173e+00	1.049728e+00	1.212179e+00	
5.137014e-04	1.000514e+00	1.000817e+00	1.003210e+00	1.050333e+00	1.214883e+00	
5.196557e-04	1.000520e+00	1.000826e+00	1.003247e+00	1.050946e+00	1.217624e+00	
5.256791e-04	1.000526e+00	1.000836e+00	1.003285e+00	1.051567e+00	1.220403e+00	
5.317723e-04	1.000532e+00	1.000845e+00	1.003323e+00	1.052196e+00	1.223220e+00	
5.379362e-04	1.000538e+00	1.000855e+00	1.003362e+00	1.052833e+00	1.226077e+00	
5.441714e-04	1.000544e+00	1.000865e+00	1.003401e+00	1.053478e+00	1.228974e+00	
5.504790e-04	1.000550e+00	1.000875e+00	1.003440e+00	1.054131e+00	1.231911e+00	
5.568596e-04	1.000557e+00	1.000885e+00	1.003480e+00	1.054792e+00	1.234890e+00	
5.633143e-04	1.000563e+00	1.000895e+00	1.003521e+00	1.055463e+00	1.237910e+00	
5.698437e-04	1.000570e+00	1.000906e+00	1.003562e+00	1.056141e+00	1.240973e+00	
5.764488e-04	1.000576e+00	1.000916e+00	1.003603e+00	1.056829e+00	1.244078e+00	
5.831305e-04	1.000583e+00	1.000927e+00	1.003645e+00	1.057525e+00	1.247228e+00	
5.898896e-04	1.000590e+00	1.000938e+00	1.003687e+00	1.058231e+00	1.250422e+00	
5.967271e-04	1.000597e+00	1.000949e+00	1.003730e+00	1.058945e+00	1.253653e+00	
6.036439e-04	1.000604e+00	1.000960e+00	1.003773e+00	1.059669e+00	1.256939e+00	
6.106408e-04	1.000611e+00	1.000971e+00	1.003817e+00	1.060402e+00	1.260271e+00	
6.177188e-04	1.000618e+00	1.000982e+00	1.003862e+00	1.061145e+00	1.263651e+00	
6.248788e-04	1.000625e+00	1.000993e+00	1.003906e+00	1.061897e+00	1.267080e+00	
6.321218e-04	1.000632e+00	1.001005e+00	1.003952e+00	1.062659e+00	1.270557e+00	
6.394488e-04	1.000639e+00	1.001017e+00	1.003998e+00	1.063431e+00	1.274084e+00	
6.468608e-04	1.000647e+00	1.001028e+00	1.004044e+00	1.064214e+00	1.277662e+00	
6.543586e-04	1.000654e+00	1.001040e+00	1.004091e+00	1.065006e+00	1.281291e+00	
6.619433e-04	1.000662e+00	1.001052e+00	1.004139e+00	1.065809e+00	1.284973e+00	
6.696160e-04	1.000670e+00	1.001065e+00	1.004187e+00	1.066622e+00	1.288708e+00	
6.773776e-04	1.000677e+00	1.001077e+00	1.004236e+00	1.067446e+00	1.292498e+00	
6.852292e-04	1.000685e+00	1.001090e+00	1.004285e+00	1.068281e+00	1.296343e+00	
6.931717e-04	1.000693e+00	1.001102e+00	1.004335e+00	1.069127e+00	1.300243e+00	
7.012064e-04	1.000701e+00	1.001115e+00	1.004385e+00	1.069984e+00	1.304201e+00	
7.093341e-04	1.000709e+00	1.001128e+00	1.004436e+00	1.070852e+00	1.308217e+00	
7.175561e-04	1.000718e+00	1.001141e+00	1.004488e+00	1.071732e+00	1.312292e+00	
7.258734e-04	1.000726e+00	1.001154e+00	1.004540e+00	1.072624e+00	1.316426e+00	
7.342870e-04	1.000734e+00	1.001168e+00	1.004592e+00	1.073527e+00	1.320621e+00	
7.427982e-04	1.000743e+00	1.001181e+00	1.004646e+00	1.074443e+00	1.324878e+00	
7.514081e-04	1.000751e+00	1.001195e+00	1.004700e+00	1.075370e+00	1.329198e+00	
7.601178e-04	1.000760e+00	1.001209e+00	1.004754e+00	1.076310e+00	1.333582e+00	
7.689284e-04	1.000769e+00	1.001223e+00	1.004810e+00	1.077263e+00	1.338033e+00	
7.778411e-04	1.000778e+00	1.001237e+00	1.004866e+00	1.078228e+00	1.342552e+00	
7.868572e-04	1.000787e+00	1.001251e+00	1.004922e+00	1.079206e+00	1.347138e+00	
7.959777e-04	1.000796e+00	1.001266e+00	1.004980e+00	1.080198e+00	1.351794e+00	
8.052040e-04	1.000805e+00	1.001281e+00	1.005037e+00	1.081202e+00	1.356519e+00	
8.145372e-04	1.000815e+00	1.001295e+00	1.005096e+00	1.082220e+00	1.361316e+00	
8.239786e-04	1.000824e+00	1.001310e+00	1.005155e+00	1.083252e+00	1.366186e+00	
8.335294e-04	1.000834e+00	1.001326e+00	1.005215e+00	1.084298e+00	1.371129e+00	
8.431909e-04	1.000843e+00	1.001341e+00	1.005276e+00	1.085359e+00	1.376148e+00	
8.529644e-04	1.000853e+00	1.001357e+00	1.005337e+00	1.086433e+00	1.381244e+00	
8.628513e-04	1.000863e+00	1.001372e+00	1.005399e+00	1.087522e+00	1.386417e+00	
8.728527e-04	1.000873e+00	1.001388e+00	1.005462e+00	1.088626e+00	1.391670e+00	
8.829700e-04	1.000883e+00	1.001404e+00	1.005526e+00	1.089745e+00	1.397004e+00	
8.932046e-04	1.000893e+00	1.001421e+00	1.005590e+00	1.090880e+00	1.402420e+00	
9.035578e-04	1.000904e+00	1.001437e+00	1.005655e+00	1.092030e+00	1.407920e+00	
9.140311e-04	1.000914e+00	1.001454e+00	1.005721e+00	1.093195e+00	1.413506e+00	
9.246257e-04	1.000925e+00	1.001471e+00	1.005787e+00	1.094377e+00	1.419178e+00	
9.353432e-04	1.000935e+00	1.001488e+00	1.005855e+00	1.095575e+00	1.424939e+00	
9.461848e-04	1.000946e+00	1.001505e+00	1.005923e+00	1.096790e+00	1.430788e+00	
9.571522e-04	1.000957e+00	1.001523e+00	1.005992e+00	1.098021e+00	1.436729e+00	
9.682466e-04	1.000968e+00	1.001540e+00	1.006061e+00	1.099270e+00	1.442771e+00	
9.794697e-04	1.000979e+00	1.001558e+00	1.006132e+00	1.100536e+00	1.448908e+00	
9.908228e-04	1.000991e+00	1.001576e+00	1.006203e+00	1.101819e+00	1.455143e+00	
1.002308e-03	1.001002e+00	1.001595e+00	1.006275e+00	1.103121e+00	1.461478e+00	
1.013925e-03	1.001014e+00	1.001613e+00	1.006348e+00	1.104440e+00	1.467914e+00	
1.025678e-03	1.001026e+00	1.001632e+00	1.006422e+00	1.105779e+00	1.474453e+00	
1.037567e-03	1.001038e+00	1.001651e+00	1.006497e+00	1.107136e+00	1.481095e+00	
1.049593e-03	1.001050e+00	1.001670e+00	1.006573e+00	1.108512e+00	1.487845e+00	
1.061759e-03	1.001062e+00	1.001689e+00	1.006649e+00	1.109907e+00	1.494704e+00	
1.074066e-03	1.001074e+00	1.001709e+00	1.006727e+00	1.111322e+00	1.501675e+00	
1.086516e-03	1.001087e+00	1.001729e+00	1.006805e+00	1.112758e+00	1.508759e+00	
1.099110e-03	1.001099e+00	1.001749e+00	1.006884e+00	1.114214e+00	1.515960e+00	
1.111850e-03	1.001112e+00	1.001769e+00	1.006964e+00	1.115690e+00	1.523279e+00	
1.124737e-03	1.001125e+00	1.001790e+00	1.007045e+00	1.117188e+00	1.530718e+00	
1.137774e-03	1.001138e+00	1.001810e+00	1.007127e+00	1.118707e+00	1.538284e+00	
1.150962e-03	1.001151e+00	1.001832e+00	1.007210e+00	1.120248e+00	1.545974e+00	
1.164303e-03	1.001164e+00	1.001853e+00	1.007294e+00	1.121811e+00	1.553793e+00	
1.177799e-03	1.001178e+00	1.001874e+00	1.007379e+00	1.123397e+00	1.561741e+00	
1.191451e-03	1.001191e+00	1.001896e+00	1.007465e+00	1.125005e+00	1.569826e+00	
1.205261e-03	1.001205e+00	1.001918e+00	1.007552e+00	1.126637e+00	1.578028e+00	
1.219231e-03	1.001219e+00	1.001940e+00	1.007640e+00	1.128293e+00	1.586384e+00	
1.233363e-03	1.001233e+00	1.001963e+00	1.007729e+00	1.129973e+00	1.594881e+00	
1.247660e-03	1.001248e+00	1.001986e+00	1.007819e+00	1.131677e+00	1.603520e+00	
1.262121e-03	1.001262e+00	1.002009e+00	1.007910e+00	1.133406e+00	1.612305e+00	
1.276751e-03	1.001277e+00	1.002032e+00	1.008003e+00	1.135161e+00	1.621279e+00	
1.291550e-03	1.001292e+00	1.002056e+00	1.008096e+00	1.136942e+00	1.630378e+00	
1.306520e-03	1.001307e+00	1.002080e+00	1.008190e+00	1.138749e+00	1.639619e+00	
1.321664e-03	1.001322e+00	1.002104e+00	1.008286e+00	1.140583e+00	1.649052e+00	
1.336984e-03	1.001337e+00	1.002128e+00	1.008382e+00	1.142444e+00	1.658650e+00	
1.352481e-03	1.001352e+00	1.002153e+00	1.008480e+00	1.144333e+00	1.668416e+00	
1.368158e-03	1.001368e+00	1.002178e+00	1.008579e+00	1.146250e+00	1.678355e+00	
1.384016e-03	1.001384e+00	1.002203e+00	1.008679e+00	1.148196e+00	1.688470e+00	
1.400058e-03	1.001400e+00	1.002229e+00	1.008780e+00	1.150172e+00	1.698766e+00	
1.416287e-03	1.001416e+00	1.002255e+00	1.008882e+00	1.152177e+00	1.709244e+00	
1.432703e-03	1.001433e+00	1.002281e+00	1.008986e+00	1.154212e+00	1.719905e+00	
1.449310e-03	1.001449e+00	1.002307e+00	1.009090e+00	1.156279e+00	1.730759e+00	
1.466109e-03	1.001466e+00	1.002334e+00	1.009196e+00	1.158377e+00	1.741811e+00	
1.483103e-03	1.001483e+00	1.002361e+00	1.009304e+00	1.160507e+00	1.753064e+00	
1.500293e-03	1.001500e+00	1.002389e+00	1.009412e+00	1.162669e+00	1.764524e+00	
1.517683e-03	1.001518e+00	1.002417e+00	1.009522e+00	1.164865e+00	1.776194e+00	
